split,image,label,source_dataset,source_split,source_image,source_label,box_count,has_objects
train,data/yolo/ad_surface_v3_finetune/images/train/677.png,data/yolo/ad_surface_v3_finetune/labels/train/677.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/677.png,data/yolo/ad_surface_v2/labels/train/677.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/678.png,data/yolo/ad_surface_v3_finetune/labels/train/678.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/678.png,data/yolo/ad_surface_v2/labels/train/678.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/679.png,data/yolo/ad_surface_v3_finetune/labels/train/679.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/679.png,data/yolo/ad_surface_v2/labels/train/679.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/681.png,data/yolo/ad_surface_v3_finetune/labels/train/681.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/681.png,data/yolo/ad_surface_v2/labels/train/681.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/682.png,data/yolo/ad_surface_v3_finetune/labels/train/682.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/682.png,data/yolo/ad_surface_v2/labels/train/682.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/683.png,data/yolo/ad_surface_v3_finetune/labels/train/683.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/683.png,data/yolo/ad_surface_v2/labels/train/683.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/684.png,data/yolo/ad_surface_v3_finetune/labels/train/684.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/684.png,data/yolo/ad_surface_v2/labels/train/684.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/686.png,data/yolo/ad_surface_v3_finetune/labels/train/686.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/686.png,data/yolo/ad_surface_v2/labels/train/686.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/687.png,data/yolo/ad_surface_v3_finetune/labels/train/687.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/687.png,data/yolo/ad_surface_v2/labels/train/687.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/688.png,data/yolo/ad_surface_v3_finetune/labels/train/688.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/688.png,data/yolo/ad_surface_v2/labels/train/688.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/689.png,data/yolo/ad_surface_v3_finetune/labels/train/689.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/689.png,data/yolo/ad_surface_v2/labels/train/689.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/690.png,data/yolo/ad_surface_v3_finetune/labels/train/690.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/690.png,data/yolo/ad_surface_v2/labels/train/690.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/692.png,data/yolo/ad_surface_v3_finetune/labels/train/692.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/692.png,data/yolo/ad_surface_v2/labels/train/692.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/693.png,data/yolo/ad_surface_v3_finetune/labels/train/693.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/693.png,data/yolo/ad_surface_v2/labels/train/693.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/694.png,data/yolo/ad_surface_v3_finetune/labels/train/694.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/694.png,data/yolo/ad_surface_v2/labels/train/694.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/695.png,data/yolo/ad_surface_v3_finetune/labels/train/695.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/695.png,data/yolo/ad_surface_v2/labels/train/695.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/696.png,data/yolo/ad_surface_v3_finetune/labels/train/696.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/696.png,data/yolo/ad_surface_v2/labels/train/696.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/697.png,data/yolo/ad_surface_v3_finetune/labels/train/697.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/697.png,data/yolo/ad_surface_v2/labels/train/697.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/698.png,data/yolo/ad_surface_v3_finetune/labels/train/698.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/698.png,data/yolo/ad_surface_v2/labels/train/698.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/699.png,data/yolo/ad_surface_v3_finetune/labels/train/699.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/699.png,data/yolo/ad_surface_v2/labels/train/699.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/700.png,data/yolo/ad_surface_v3_finetune/labels/train/700.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/700.png,data/yolo/ad_surface_v2/labels/train/700.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/701.png,data/yolo/ad_surface_v3_finetune/labels/train/701.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/701.png,data/yolo/ad_surface_v2/labels/train/701.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/702.png,data/yolo/ad_surface_v3_finetune/labels/train/702.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/702.png,data/yolo/ad_surface_v2/labels/train/702.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/703.png,data/yolo/ad_surface_v3_finetune/labels/train/703.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/703.png,data/yolo/ad_surface_v2/labels/train/703.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/704.png,data/yolo/ad_surface_v3_finetune/labels/train/704.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/704.png,data/yolo/ad_surface_v2/labels/train/704.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/707.png,data/yolo/ad_surface_v3_finetune/labels/train/707.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/707.png,data/yolo/ad_surface_v2/labels/train/707.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/708.png,data/yolo/ad_surface_v3_finetune/labels/train/708.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/708.png,data/yolo/ad_surface_v2/labels/train/708.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/710.png,data/yolo/ad_surface_v3_finetune/labels/train/710.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/710.png,data/yolo/ad_surface_v2/labels/train/710.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/711.png,data/yolo/ad_surface_v3_finetune/labels/train/711.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/711.png,data/yolo/ad_surface_v2/labels/train/711.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/712.png,data/yolo/ad_surface_v3_finetune/labels/train/712.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/712.png,data/yolo/ad_surface_v2/labels/train/712.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/713.png,data/yolo/ad_surface_v3_finetune/labels/train/713.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/713.png,data/yolo/ad_surface_v2/labels/train/713.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/714.png,data/yolo/ad_surface_v3_finetune/labels/train/714.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/714.png,data/yolo/ad_surface_v2/labels/train/714.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/715.png,data/yolo/ad_surface_v3_finetune/labels/train/715.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/715.png,data/yolo/ad_surface_v2/labels/train/715.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/716.png,data/yolo/ad_surface_v3_finetune/labels/train/716.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/716.png,data/yolo/ad_surface_v2/labels/train/716.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/717.png,data/yolo/ad_surface_v3_finetune/labels/train/717.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/717.png,data/yolo/ad_surface_v2/labels/train/717.txt,5,1
train,data/yolo/ad_surface_v3_finetune/images/train/718.png,data/yolo/ad_surface_v3_finetune/labels/train/718.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/718.png,data/yolo/ad_surface_v2/labels/train/718.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/719.png,data/yolo/ad_surface_v3_finetune/labels/train/719.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/719.png,data/yolo/ad_surface_v2/labels/train/719.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/720.png,data/yolo/ad_surface_v3_finetune/labels/train/720.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/720.png,data/yolo/ad_surface_v2/labels/train/720.txt,14,1
train,data/yolo/ad_surface_v3_finetune/images/train/721.png,data/yolo/ad_surface_v3_finetune/labels/train/721.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/721.png,data/yolo/ad_surface_v2/labels/train/721.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/722.png,data/yolo/ad_surface_v3_finetune/labels/train/722.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/722.png,data/yolo/ad_surface_v2/labels/train/722.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/725.png,data/yolo/ad_surface_v3_finetune/labels/train/725.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/725.png,data/yolo/ad_surface_v2/labels/train/725.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/726.png,data/yolo/ad_surface_v3_finetune/labels/train/726.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/726.png,data/yolo/ad_surface_v2/labels/train/726.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_001.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_001.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_001.jpg,data/yolo/ad_surface_v2/labels/train/photo_001.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_002.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_002.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_002.jpg,data/yolo/ad_surface_v2/labels/train/photo_002.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_003.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_003.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_003.jpg,data/yolo/ad_surface_v2/labels/train/photo_003.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_004.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_004.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_004.jpg,data/yolo/ad_surface_v2/labels/train/photo_004.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_005.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_005.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_005.jpg,data/yolo/ad_surface_v2/labels/train/photo_005.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_006.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_006.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_006.jpg,data/yolo/ad_surface_v2/labels/train/photo_006.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_007.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_007.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_007.jpg,data/yolo/ad_surface_v2/labels/train/photo_007.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_010.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_010.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_010.jpg,data/yolo/ad_surface_v2/labels/train/photo_010.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_012.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_012.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_012.jpg,data/yolo/ad_surface_v2/labels/train/photo_012.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_013.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_013.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_013.jpg,data/yolo/ad_surface_v2/labels/train/photo_013.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_014.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_014.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_014.jpg,data/yolo/ad_surface_v2/labels/train/photo_014.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_016.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_016.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_016.jpg,data/yolo/ad_surface_v2/labels/train/photo_016.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_017.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_017.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_017.jpg,data/yolo/ad_surface_v2/labels/train/photo_017.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_018.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_018.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_018.jpg,data/yolo/ad_surface_v2/labels/train/photo_018.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_019.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_019.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_019.jpg,data/yolo/ad_surface_v2/labels/train/photo_019.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_020.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_020.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_020.jpg,data/yolo/ad_surface_v2/labels/train/photo_020.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_021.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_021.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_021.jpg,data/yolo/ad_surface_v2/labels/train/photo_021.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_022.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_022.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_022.jpg,data/yolo/ad_surface_v2/labels/train/photo_022.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_023.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_023.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_023.jpg,data/yolo/ad_surface_v2/labels/train/photo_023.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_024.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_024.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_024.jpg,data/yolo/ad_surface_v2/labels/train/photo_024.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_025.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_025.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_025.jpg,data/yolo/ad_surface_v2/labels/train/photo_025.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_026.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_026.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_026.jpg,data/yolo/ad_surface_v2/labels/train/photo_026.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_028.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_028.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_028.jpg,data/yolo/ad_surface_v2/labels/train/photo_028.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_030.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_030.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_030.jpg,data/yolo/ad_surface_v2/labels/train/photo_030.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_031.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_031.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_031.jpg,data/yolo/ad_surface_v2/labels/train/photo_031.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_032.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_032.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_032.jpg,data/yolo/ad_surface_v2/labels/train/photo_032.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_033.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_033.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_033.jpg,data/yolo/ad_surface_v2/labels/train/photo_033.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_034.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_034.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_034.jpg,data/yolo/ad_surface_v2/labels/train/photo_034.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_035.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_035.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_035.jpg,data/yolo/ad_surface_v2/labels/train/photo_035.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_036.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_036.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_036.jpg,data/yolo/ad_surface_v2/labels/train/photo_036.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_038.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_038.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_038.jpg,data/yolo/ad_surface_v2/labels/train/photo_038.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_039.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_039.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_039.jpg,data/yolo/ad_surface_v2/labels/train/photo_039.txt,7,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_041.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_041.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_041.jpg,data/yolo/ad_surface_v2/labels/train/photo_041.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_043.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_043.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_043.jpg,data/yolo/ad_surface_v2/labels/train/photo_043.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_044.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_044.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_044.jpg,data/yolo/ad_surface_v2/labels/train/photo_044.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_045.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_045.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_045.jpg,data/yolo/ad_surface_v2/labels/train/photo_045.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_046.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_046.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_046.jpg,data/yolo/ad_surface_v2/labels/train/photo_046.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_047.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_047.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_047.jpg,data/yolo/ad_surface_v2/labels/train/photo_047.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_048.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_048.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_048.jpg,data/yolo/ad_surface_v2/labels/train/photo_048.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_049.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_049.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_049.jpg,data/yolo/ad_surface_v2/labels/train/photo_049.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_050.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_050.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_050.jpg,data/yolo/ad_surface_v2/labels/train/photo_050.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_051.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_051.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_051.jpg,data/yolo/ad_surface_v2/labels/train/photo_051.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_052.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_052.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_052.jpg,data/yolo/ad_surface_v2/labels/train/photo_052.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_053.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_053.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_053.jpg,data/yolo/ad_surface_v2/labels/train/photo_053.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_054.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_054.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_054.jpg,data/yolo/ad_surface_v2/labels/train/photo_054.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_055.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_055.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_055.jpg,data/yolo/ad_surface_v2/labels/train/photo_055.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_056.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_056.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_056.jpg,data/yolo/ad_surface_v2/labels/train/photo_056.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_058.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_058.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_058.jpg,data/yolo/ad_surface_v2/labels/train/photo_058.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_059.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_059.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_059.jpg,data/yolo/ad_surface_v2/labels/train/photo_059.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_060.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_060.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_060.jpg,data/yolo/ad_surface_v2/labels/train/photo_060.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_061.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_061.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_061.jpg,data/yolo/ad_surface_v2/labels/train/photo_061.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_062.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_062.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_062.jpg,data/yolo/ad_surface_v2/labels/train/photo_062.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_063.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_063.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_063.jpg,data/yolo/ad_surface_v2/labels/train/photo_063.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_064.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_064.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_064.jpg,data/yolo/ad_surface_v2/labels/train/photo_064.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_065.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_065.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_065.jpg,data/yolo/ad_surface_v2/labels/train/photo_065.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_066.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_066.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_066.jpg,data/yolo/ad_surface_v2/labels/train/photo_066.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_067.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_067.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_067.jpg,data/yolo/ad_surface_v2/labels/train/photo_067.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_068.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_068.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_068.jpg,data/yolo/ad_surface_v2/labels/train/photo_068.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_069.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_069.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_069.jpg,data/yolo/ad_surface_v2/labels/train/photo_069.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_070.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_070.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_070.jpg,data/yolo/ad_surface_v2/labels/train/photo_070.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_071.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_071.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_071.jpg,data/yolo/ad_surface_v2/labels/train/photo_071.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_073.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_073.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_073.jpg,data/yolo/ad_surface_v2/labels/train/photo_073.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_075.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_075.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_075.jpg,data/yolo/ad_surface_v2/labels/train/photo_075.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_076.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_076.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_076.jpg,data/yolo/ad_surface_v2/labels/train/photo_076.txt,2,1
